URL,Status
https://www.washingtonpost.com/amphtml/business/economy/it-was-candidate-trumps-best-trick-now-its-stalling-president-trumps-agenda/2017/09/28/fc70fe6e-a3a2-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/09/29/nfl-players-protests-trumps-response-both-receive-low-marks-in-new-poll/,200
https://www.washingtonpost.com/news/early-lead/wp/2017/09/25/cowboys-players-take-a-knee-with-owner-jerry-jones-before-standing-for-anthem/?utm_term=.db4696230f9e,200
https://www.washingtonpost.com/news/early-lead/wp/2017/09/27/ray-lewis-said-he-was-praying-not-protesting-as-he-knelt-for-anthem/,200
https://www.washingtonpost.com/people/matt-bonesteel/,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/29/9-new-countries-were-founded-in-the-past-25-years-what-could-they-teach-catalonia/?tid=a_inl-amp,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/29/catalan-farmers-drive-hundreds-of-tractors-through-barcelona-in-support-of-independence-vote/?tid=a_inl-amp,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/30/catalonia-independence-referendum-spain/?tid=a_inl-amp,200
https://www.washingtonpost.com/world/europe/in-catalonias-wild-card-bid-to-secede-from-spain-youth-want-a-big-voice/2017/09/29/e5f0c8ac-a2d7-11e7-b573-8ec86cdfe1ed_story.html?tid=a_inl-amp,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/28/the-looming-showdown-between-catalonia-and-spain/?tid=a_inl-amp,200
https://www.washingtonpost.com/lifestyle/home/want-to-ditch-your-commute-finding-a-work-at-home-job-is-easier-than-ever/2017/06/26/9337c146-5134-11e7-b064-828ba60fbb98_story.html?utm_term=.269d003f8c8f,200
https://www.washingtonpost.com/lifestyle/parents-do-you-have-the-best-529-college-savings-plan-yes-you-can-choose/2017/06/16/40bf9a4c-5080-11e7-91eb-9611861a988f_story.html?utm_term=.c31927da8712,200
https://www.washingtonpost.com/amphtml/lifestyle/on-parenting/16-ways-to-save-money-on-kids-activities/2017/08/28/70217488-73bf-11e7-8f39-eeb7d3a2d304_story.html,200
https://www.washingtonpost.com/lifestyle/on-parenting/16-ways-to-save-money-on-kids-activities/2017/08/28/70217488-73bf-11e7-8f39-eeb7d3a2d304_story.html,200
https://www.washingtonpost.com/people/amanda-erickson,301
https://www.washingtonpost.com/world/europe/europe-wary-but-muted-ahead-of-catalonias-independence-vote/2017/09/30/f92c78be-a5af-11e7-b573-8ec86cdfe1ed_story.html?utm_term=.68ed148d9992,200
https://www.washingtonpost.com/news/monkey-cage/wp/2017/09/30/spains-trying-to-block-catalonias-independence-referendum-tomorrow-whats-going-on/?utm_term=.71dc64f97994,200
https://www.washingtonpost.com/amphtml/news/worldviews/wp/2017/09/30/catalonia-independence-referendum-spain/,404
