URL,Size,OutLinks,ContentType
https://www.washingtonpost.com/news/retropolis/wp/2017/09/24/before-trump-vs-the-nfl-there-was-jackie-robinson-vs-jfk/,167297,41,text/html
https://www.washingtonpost.com/people/nicki-demarco/?utm_term=.3ceb1a1eb0c0,71796,58,text/html
https://www.washingtonpost.com/lifestyle/magazine/inside-an-eccentric-moguls-quest-to-save-dcs-most-distinctive-buildings/2017/09/13/7b30d1b6-82ab-11e7-902a-2a9f2d808496_story.html?utm_term=.3037b2e9faea%3Ftid%3Dgraphics-story,185849,35,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/magazine/third-graders/images/topnew.gif,182776,0,image/gif
https://www.washingtonpost.com/graphics/2017/lifestyle/magazine/third-graders/,121262,184,text/html
https://www.washingtonpost.com/rf/image_606w/2010-2019/WashingtonPost/2017/09/26/Production/Magazine/Graphics/10_1%20Dyslexia2.jpg?c=0b7739891989d758d1499f56135cceb45c98087d-1506601992,31031,0,image/jpeg
https://www.washingtonpost.com/amphtml/blogs/plum-line/wp/2016/07/21/trumps-new-nato-comments-should-put-republicans-in-an-untenable-spot/,47061,45,text/html
https://www.washingtonpost.com/amphtml/world/spains-manhunt-forges-ahead-for-man-suspected-of-driving-van-in-barcelona-attack/2017/08/20/3986a70e-8530-11e7-9e7a-20fa8d7a0db6_story.html,67723,47,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/08/18/american-on-honeymoon-killed-in-barcelona-terrorist-attack/?utm_term=.43db951d9291,157317,40,text/html
https://www.washingtonpost.com/world/europe/photos-from-the-scene-after-van-plows-into-a-crowd-in-barcelona/2017/08/17/3ff622b6-8366-11e7-ab27-1a21a8e006ab_gallery.html?hpid=hp_hp-top-table-main_no-name%3Ahomepage%2Fstory&utm_term=.feffa25747f1,76929,31,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/08/19/where-is-julian-cadman-the-7-year-old-missing-since-the-barcelona-attack/?hpid=hp_hp-more-top-stories_barcelona-740am%3Ahomepage%2Fstory&utm_term=.ce7b378c6565,154923,37,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/08/19/where-is-julian-cadman-the-7-year-old-missing-since-the-barcelona-attack/?utm_term=.5ba9375581e7,154923,37,text/html
https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/09/28/a-moderate-gop-exodus-possibly-but-not-yet/,43032,43,text/html
https://www.washingtonpost.com/people/kevin-uhrmacher/,72255,60,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/09/28/a-moderate-gop-exodus-possibly-but-not-yet/,158151,33,text/html
https://www.washingtonpost.com/archive/lifestyle/1996/02/29/the-pillsbury-dough-man/eafbaf09-4cbb-488c-a420-adb458312173/,95981,21,text/html
https://www.washingtonpost.com/world/europe/in-barcelona-a-heartening-rejection-of-islamophobia/2017/08/20/dbee8954-852f-11e7-9e7a-20fa8d7a0db6_story.html?tid=a_inl-amp,175729,35,text/html
https://www.washingtonpost.com/world/spains-manhunt-forges-ahead-for-man-suspected-of-driving-van-in-barcelona-attack/2017/08/20/3986a70e-8530-11e7-9e7a-20fa8d7a0db6_story.html?tid=a_inl-amp,179901,42,text/html
https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/01/20/donald-trumps-inaugural-crowds-dont-quite-measure-up-to-barack-obamas/,46215,47,text/html
https://www.washingtonpost.com/blogs/capital-weather-gang/post/washington-dc-presidential-inauguration-weather-history/2013/01/16/5def1200-5ff3-11e2-b05a-605528f6b712_blog.html,104787,35,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/12/31/ignoring-safety-whats-the-maximum-number-of-people-that-can-fit-in-times-square/?utm_term=.e65970655847,188211,48,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/01/20/donald-trumps-inaugural-crowds-dont-quite-measure-up-to-barack-obamas/,168148,57,text/html
https://www.washingtonpost.com/world/russias-putin-prepares-to-annex-crimea/2014/03/18/933183b2-654e-45ce-920e-4d18c0ffec73_story.html,191839,29,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/07/27/democrats-just-went-all-in-on-suggesting-vladimir-putin-is-trying-to-elect-donald-trump/,168370,47,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/07/01/donald-trumps-preferred-way-of-blowing-off-a-question-hes-going-to-look-at-it/,163422,45,text/html
https://www.washingtonpost.com/amphtml/news/the-fix/wp/2016/07/27/the-other-remarkable-pro-russia-thing-that-donald-trump-just-said/,44653,43,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/07/27/donald-trumps-falsehood-laden-press-conference-annotated/,271197,35,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/07/27/donald-trump-basically-just-encouraged-russia-to-spy-on-hillary-clinton/,191870,44,text/html
https://www.washingtonpost.com/amphtml/news/worldviews/wp/2017/02/18/trump-called-the-news-media-an-enemy-of-the-american-people-heres-a-history-of-the-term/,47021,48,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/18/thats-how-dictators-get-started-mccain-criticizes-trump-for-calling-media-the-enemy/?utm_term=.c2d078bc40d9,171303,67,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/02/18/trump-called-the-news-media-an-enemy-of-the-american-people-heres-a-history-of-the-term/,159203,46,text/html
https://www.washingtonpost.com/opinions/democrats-lost-now-its-time-to-fight-back/2016/11/09/80786864-a6ba-11e6-ba59-a7d93165c6d4_story.html,161981,48,text/html
https://www.washingtonpost.com/world/in-china-and-around-asia-a-sense-of-disbelief-that-trump-could-mean-what-he-says-on-trade/2016/11/10/eee1ee6e-a6a7-11e6-ba46-53db57f0e351_story.html,162390,34,text/html
https://www.washingtonpost.com/news/monkey-cage/wp/2016/02/11/daniel-drezner-says-donald-trump-is-a-champion-of-foreign-policy-realism-hes-wrong-its-barack-obama/,170805,66,text/html
https://www.washingtonpost.com/world/the_americas/with-trump-victory-mexicos-worst-fears-are-realized/2016/11/09/f36a9ac0-a680-11e6-ba46-53db57f0e351_story.html,180926,37,text/html
https://www.washingtonpost.com/opinions/why-the-way-trump-won-makes-him-more-dangerous/2016/11/09/03a5a608-a6a6-11e6-ba59-a7d93165c6d4_story.html,160319,41,text/html
https://www.washingtonpost.com/opinions/what-happens-when-president-trump-has-to-face-reality/2016/11/09/e138dec0-a6b2-11e6-ba59-a7d93165c6d4_story.html,160449,41,text/html
https://www.washingtonpost.com/world/moscow-had-contacts-with-trump-team-during-campaign-russian-diplomat-says/2016/11/10/28fb82fa-a73d-11e6-9bd6-184ab22d218e_story.html,181995,41,text/html
https://www.washingtonpost.com/world/national-security/trump-says-us-wont-rush-to-defend-nato-countries-if-they-dont-spend-more-on-military/2016/07/21/76c48430-4f51-11e6-a7d8-13d06b37f256_story.html,192050,35,text/html
https://www.washingtonpost.com/graphics/entertainment/womens-voices-theater-festival/,195282,48,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2016/11/09/he-won-now-what-does-donald-trump-do/?tid=a_inl,174597,30,text/html
https://www.washingtonpost.com/opinions/global-opinions/donald-trump-putins-puppet/2016/10/10/451f099e-8f0e-11e6-a6a3-d50061aa9fae_story.html,157855,39,text/html
https://www.washingtonpost.com/opinions/global-opinions/what-president-trumps-foreign-policy-will-look-like/2016/11/09/3ab88670-a632-11e6-ba59-a7d93165c6d4_story.html,191888,42,text/html
https://www.washingtonpost.com/news/post-politics/wp/2016/10/17/trump-says-he-would-meet-with-putin-before-inauguration-day/,157647,35,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/19/trump-called-the-press-the-enemy-reince-priebus-says-he-meant-it/,167717,57,text/html
https://www.washingtonpost.com/local/trafficandcommuting/metro-board-unanimously-approves-hiring-of-new-general-manager/2015/11/19/3bf494ee-8ec7-11e5-ae1f-af46b7df8483_story.html,157021,27,text/html
https://www.washingtonpost.com/amphtml/news/dr-gridlock/wp/2016/02/01/now-at-a-metro-station-near-you-grocery-delivery/,42967,41,text/html
https://www.washingtonpost.com/local/trafficandcommuting/federal-officials-will-assume-responsibility-for-metro-safety/2015/10/09/8fe4cae6-6eca-11e5-aa5b-f78a98956699_story.html,157832,30,text/html
https://www.washingtonpost.com/local/trafficandcommuting/too-busy-to-shop-for-groceries-pick-them-up-at-your-metro-station/2014/12/03/b4e0ac3c-7b07-11e4-9a27-6fdbc612bff8_story.html,154277,28,text/html
https://www.washingtonpost.com/news/digger/wp/2014/10/14/google-brings-same-day-delivery-service-to-d-c/,155222,34,text/html
https://www.washingtonpost.com/news/dr-gridlock/wp/2016/02/01/now-at-a-metro-station-near-you-grocery-delivery/,153130,30,text/html
https://www.washingtonpost.com/world/europe/the-latest-police-arrests-catalan-crackdown/2017/09/20/7f650ca4-9de3-11e7-b2a7-bc70b6f98089_story.html,159166,24,text/html
https://www.washingtonpost.com/amphtml/world/europe/the-latest-police-arrests-catalan-crackdown/2017/09/20/7f650ca4-9de3-11e7-b2a7-bc70b6f98089_story.html,49616,35,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/02/10/the-man-who-set-fire-to-a-german-refugee-shelter-turns-out-to-be-a-politician/?utm_term=.90f706c67fe5,154804,36,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/01/24/three-men-raped-a-woman-in-sweden-on-facebook-live/?utm_term=.8f898df5c51a,154996,37,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/02/20/trump-asked-people-to-look-at-whats-happening-in-sweden-heres-whats-happening-there/,162413,42,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/01/24/three-men-raped-a-woman-in-sweden-on-facebook-live/?utm_term=.43649007254a,154996,37,text/html
https://www.washingtonpost.com/amphtml/news/worldviews/wp/2017/02/20/trump-asked-people-to-look-at-whats-happening-in-sweden-heres-whats-happening-there/,49986,49,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/01/12/swedish-police-investigating-alleged-officer-led-coverup-of-sexual-assaults-by-migrants/,157553,42,text/html
https://www.washingtonpost.com/world/europe/rise-of-trump-leads-to-an-unexpected-twist-in-germanys-election-a-resurgent-left/2017/02/16/152841e2-f2dc-11e6-9fb1-2d8f3fc9c0ed_story.html?utm_term=.fc150f957bf4,179616,39,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/02/19/sweden-has-no-idea-what-trump-meant-when-he-said-you-look-at-whats-happening-in-sweden/?utm_term=.16554e1eee14,159217,43,text/html
https://www.washingtonpost.com/people/hugh-naylor/,73510,61,text/html
https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/02/19/fox-news-anchor-chris-wallace-warns-viewers-trump-crossed-the-line-in-latest-attack-on-media/,48977,45,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/18/thats-how-dictators-get-started-mccain-criticizes-trump-for-calling-media-the-enemy/?utm_term=.cf078f7bb380,171303,67,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/16/donald-trumps-grievance-filled-press-conference-annotated/?utm_term=.5b08e9ccd068,285939,34,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/10/19/the-final-trump-clinton-debate-transcript-annotated/,270793,35,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/02/17/trump-calls-the-media-the-enemy-of-the-american-people/,215877,46,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/16/donald-trump-delivers-a-series-of-raw-and-wild-attacks-on-the-media-in-a-press-conference-for-the-ages/?utm_term=.1ba84b9c7b65,162906,40,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/02/19/defense-secretary-mattis-disagrees-with-trump-says-he-does-not-see-media-as-the-enemy/?utm_term=.e23ce8fb8d9c,207159,41,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/17/trumps-war-with-the-media-isnt-new-thomas-jefferson-railed-about-newspaper-lies-too/?utm_term=.1bc435a07d21,170117,59,text/html
https://www.washingtonpost.com/politics/something-is-happening-that-is-amazing-trump-said-he-was-right/2016/11/06/ab9c0b48-a0ef-11e6-8832-23a007c77bb4_story.html,221762,45,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/02/16/white-house-air-force-one-will-not-be-used-as-a-prop-at-political-rally/,161358,36,text/html
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/18/after-one-month-in-the-white-house-trump-returns-to-the-campaign-trail-for-a-dose-of-adoration/,52863,40,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/02/18/after-one-month-in-the-white-house-trump-returns-to-the-campaign-trail-for-a-dose-of-adoration/,169604,37,text/html
https://www.washingtonpost.com/amphtml/news/worldviews/wp/2016/08/16/trump-says-german-crime-levels-have-risen-and-refugees-are-to-blame-not-exactly/,45127,44,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/04/29/german-police-warn-of-a-climate-of-fear-and-more-right-wing-extremist-violence/,154337,28,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/07/27/in-germany-anti-muslim-extremists-may-pose-as-big-a-threat-as-islamist-militants/,158407,36,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/07/10/leaked-document-says-2000-men-allegedly-assaulted-1200-german-women-on-new-years-eve/,156551,31,text/html
https://www.washingtonpost.com/world/national-security/trump-to-propose-ideological-test-for-muslim-immigrants-and-visitors-to-the-us/2016/08/15/3192fdba-62fc-11e6-be4e-23fc4d4d12b4_story.html,196801,34,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/08/16/trump-says-german-crime-levels-have-risen-and-refugees-are-to-blame-not-exactly/,157232,34,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/07/22/trumps-bombast-lands-with-a-thud-away-from-u-s-shores/,157085,38,text/html
https://www.washingtonpost.com/news/sports/wp/2017/09/05/tom-brady-and-the-patriots-remain-hungry-for-another-title-and-theyre-built-to-win-one/?tid=a_inl-amp,167274,42,text/html
https://www.washingtonpost.com/sports/poll-nfl-remains-as-popular-as-ever-despite-head-injuries-other-concerns/2017/09/06/238bef8a-9265-11e7-8754-d478688d23b4_story.html?tid=a_inl-amp,170464,41,text/html
https://www.washingtonpost.com/sports/only-roger-goodell-could-turn-ezekiel-elliott-into-a-sympathetic-figure/2017/09/07/f71f2882-93e4-11e7-89fa-bb822a46da5b_story.html?tid=a_inl-amp,167711,31,text/html
https://www.washingtonpost.com/graphics/2017/sports/kaepernick-tracker/?tid=a_inl-amp,105299,225,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/21/never-fjorget-colbert-mocks-trumps-sweden-flub-honors-all-the-people-who-did-not-suffer/?tid=a_inl-amp,158621,43,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/02/20/trump-asked-people-to-look-at-whats-happening-in-sweden-heres-whats-happening-there/?tid=a_inl-amp,162413,43,text/html
https://www.washingtonpost.com/people/adam-goldman/,74037,58,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/02/23/this-is-the-height-of-laziness/,156318,35,text/html
https://www.washingtonpost.com/news/get-there/wp/2016/09/01/these-start-ups-will-do-the-financial-chores-you-are-too-lazy-to-do/,158092,34,text/html
https://www.washingtonpost.com/amphtml/news/get-there/wp/2016/09/01/these-start-ups-will-do-the-financial-chores-you-are-too-lazy-to-do/,46743,45,text/html
https://www.washingtonpost.com/amphtml/news/wizards-insider/wp/2017/09/25/youre-a-clown-wizards-bradley-beal-slams-trump-john-wall-adds-i-dont-respect-him/,46383,37,text/html
https://www.washingtonpost.com/lifestyle/magazine/summer-college-programs-help-high-schoolers-test-waters/2014/02/21/75460b24-8398-11e3-8099-9181471f7aaf_story.html,167807,33,text/html
https://www.washingtonpost.com/lifestyle/wellness/want-a-full-body-workout-the-machine-you-need-has-been-in-your-gym-all-along/2016/11/09/636bbbae-a084-11e6-a44d-cc2898cfab06_story.html,158386,33,text/html
https://www.washingtonpost.com/lifestyle/wellness/how-to-eat-for-an-energy-boost/2016/11/01/da58874e-9fa6-11e6-8d63-3e0a660f1f04_story.html,157297,36,text/html
https://www.washingtonpost.com/lifestyle/wellness/how-exercising-can-build-strong-bones/2015/03/10/4be25eec-be00-11e4-b274-e5209a3bc9a9_story.html,158204,33,text/html
https://www.washingtonpost.com/lifestyle/wellness/having-an-off-day-at-the-gym-autoregulation-can-help-you-make-the-most-of-it/2016/11/15/b03a9d64-a058-11e6-8832-23a007c77bb4_story.html,160152,32,text/html
https://www.washingtonpost.com/lifestyle/wellness/all-i-want-for-the-holidays-is-at-least-10-minutes-of-exercise-per-day/2016/11/21/0d566338-a690-11e6-8042-f4d111c862d1_story.html,159083,33,text/html
https://www.washingtonpost.com/lifestyle/wellness/7-bone-strengthening-exercises/2015/03/10/5a3fce74-c450-11e4-9271-610273846239_story.html,163323,36,text/html
https://www.washingtonpost.com/lifestyle/wellness/osteoporosis-affects-millions-this-free-class-could-help-fight-it/2016/11/28/d757380c-ab6c-11e6-a31b-4b6397e625d0_story.html,159998,36,text/html
https://www.washingtonpost.com/lifestyle/wellness/how-gyms-are-tailoring-personal-training-for-seniors/2015/03/17/9e56bf8c-c662-11e4-b2a1-bed1aaea2816_story.html,158988,33,text/html
https://www.washingtonpost.com/lifestyle/wellness/prediabetes-what-you-need-to-know-and-do/2016/10/18/980fe614-90ad-11e6-a6a3-d50061aa9fae_story.html,160079,36,text/html
https://www.washingtonpost.com/lifestyle/wellness/not-getting-enough-out-of-running-races-walk/2016/11/12/caf5fde4-a7a4-11e6-ba59-a7d93165c6d4_story.html,159816,31,text/html
https://www.washingtonpost.com/news/football-insider/wp/2017/09/24/redskins-players-owner-link-arms-during-anthem-following-trumps-criticism/?tid=a_inl-amp,251445,32,text/html
https://www.washingtonpost.com/news/fact-checker/wp/2017/01/29/trumps-facile-claim-that-his-refugee-policy-is-similar-to-obama-in-2011/?tid=a_inl-amp,195737,48,text/html
https://www.washingtonpost.com/news/fact-checker/wp/2017/02/03/kellyanne-conways-claim-of-a-bowling-green-massacre/?tid=a_inl-amp,195491,57,text/html
https://www.washingtonpost.com/entertainment/tv/nielsen-football-ratings-off-11-percent-this-year/2017/09/26/c1ddd550-a2f9-11e7-b573-8ec86cdfe1ed_story.html,155093,24,text/html
https://www.washingtonpost.com/amphtml/entertainment/tv/nielsen-football-ratings-off-11-percent-this-year/2017/09/26/c1ddd550-a2f9-11e7-b573-8ec86cdfe1ed_story.html,42794,35,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/11/10/the-surprising-way-teens-talk-about-the-parents-they-seem-to-ignore/,157071,32,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/12/22/six-ways-parents-and-schools-can-teach-teens-about-love/,161068,36,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/09/12/the-myth-of-the-straight-a-student-and-6-ways-to-debunk-it/,161372,38,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/11/21/5-ways-to-help-your-child-survive-the-social-turmoil-of-middle-school/?utm_term=.243b1f7bece3,161709,36,text/html
https://www.washingtonpost.com/amphtml/news/parenting/wp/2016/12/22/six-ways-parents-and-schools-can-teach-teens-about-love/,50108,47,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/08/17/before-she-worked-for-him-donald-trumps-new-campaign-manager-identified-the-exact-problems-with-his-campaign/?utm_term=.1eeed8cc398d,164831,47,text/html
https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/01/16/National-Politics/Polling/question_18449.xml?uuid=YaxgCtwnEeaJAmEP5IZ5HA,151805,217,text/html
https://www.washingtonpost.com/lifestyle/magazine/they-never-saw-this-coming-a-qanda-with-kellyanne-conway-on-trumps-victory/2017/01/26/2bf64c10-da96-11e6-9a36-1d296534b31e_story.html,186136,42,text/html
https://www.washingtonpost.com/politics/trump-recorded-having-extremely-lewd-conversation-about-women-in-2005/2016/10/07/3b9ce776-8cb4-11e6-bf8a-3d26847eeed4_story.html?utm_term=.9ecc22d56c3b,171902,44,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/01/26/in-his-first-major-tv-interview-as-president-trump-is-endlessly-obsessed-about-his-popularity/?utm_term=.956dde5442de,219905,43,text/html
https://www.washingtonpost.com/opinions/kellyanne-conway-is-playing-the-woman-card-all-wrong/2016/12/07/92a0cf04-bcc7-11e6-94ac-3d324840106c_story.html?utm_term=.94b0cae18d6b,158189,35,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/01/25/the-trump-white-house-has-a-knack-for-costuming-dont-let-it-distract-you/?utm_term=.245c9444c0e3,165120,40,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/01/22/trump-adviser-kellyanne-conway-says-white-house-press-secretary-presented-alternative-facts/?utm_term=.a7da487dafb8,160161,38,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/09/26/dallas-sportscaster-trumps-stance-on-anthem-protests-a-dog-whistle-to-the-racists/,162936,35,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/09/26/michael-jordan-isnt-sitting-out-any-more-says-protesting-athletes-shouldnt-be-demonized/?utm_term=.7532424234af,170164,45,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/09/26/after-steelers-skip-the-anthem-youth-flag-football-team-changes-its-name/?utm_term=.7c50028b8f5e,167674,49,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/09/25/cowboys-players-take-a-knee-with-owner-jerry-jones-before-standing-for-anthem/?utm_term=.cd447b4c0796,177721,62,text/html
https://www.washingtonpost.com/news/early-lead/wp/2015/03/19/dallas-sportscaster-skewers-cowboys-for-signing-greg-hardy/?utm_term=.aae1dee809da,159881,30,text/html
https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/09/26/dallas-sportscaster-trumps-stance-on-anthem-protests-a-dog-whistle-to-the-racists/,45386,43,text/html
https://www.washingtonpost.com/news/sports/wp/2017/09/24/nfl-week-3-president-trump-urges-boycott-over-player-protests-injury-updates-scores-fantasy-football-tips/?utm_term=.bb2dea0e59b2,249886,91,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/01/12/middle-schoolers-dealing-with-the-scary-things/,158903,33,text/html
https://www.washingtonpost.com/news/parenting/wp/2015/11/09/why-its-good-to-have-a-strong-willed-child-and-why-you-should-let-up-on-them/,157729,34,text/html
https://www.washingtonpost.com/news/parenting/wp/2016/01/04/i-had-to-learn-to-stop-splurging-on-my-son/,156832,34,text/html
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/24/in-a-world-polarized-by-trump-fedex-field-becomes-unlikely-oasis/?tid=a_inl-amp,166303,34,text/html
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/07/the-wizards-might-be-ready-to-shuffle-the-order-of-d-c-sports/,166505,34,text/html
https://www.washingtonpost.com/amphtml/news/wizards-insider/wp/2017/09/26/wizards-marcin-gortat-has-no-plans-on-making-big-men-trendy-again/,44479,43,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/08/01/ray-lewis-advises-colin-kaepernick-to-play-football-and-play-down-social-activism/,163200,36,text/html
https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/08/01/ray-lewis-advises-colin-kaepernick-to-play-football-and-play-down-social-activism/,45787,45,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/07/31/ravens-owner-admits-that-colin-kaepernicks-protest-is-a-factor-in-whether-to-sign-him/?utm_term=.a22da9e4407d,163497,36,text/html
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/07/31/the-ravens-are-asking-their-fans-about-signing-colin-kaepernick-brilliant/?utm_term=.c7f5a2e0a990,165190,33,text/html
https://www.washingtonpost.com/amphtml/news/monkey-cage/wp/2017/08/28/half-a-million-marched-this-weekend-in-barcelona-do-terror-attacks-make-people-more-politically-engaged/,51870,64,text/html
https://www.washingtonpost.com/news/monkey-cage/wp/2016/06/22/snap-will-spain-finally-form-a-government-after-its-june-26-election-do-over/?utm_term=.1a6ed75c7253,170299,52,text/html
https://www.washingtonpost.com/news/monkey-cage/wp/2015/12/19/spains-national-election-is-sunday-will-it-hold-back-catalonias-drive-for-independence/?utm_term=.1921d6f6bfe5,165792,39,text/html
https://www.washingtonpost.com/powerpost/obamacare-revision-clears-first-hurdle-in-house-committee-early-thursday/2017/03/09/579586b4-04c2-11e7-b9fa-ed727b644a0b_story.html?utm_term=.5eccf821c934,163586,30,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/03/06/white-house-budget-director-mulvaney-im-getting-president-to-look-at-entitlement-reform/?utm_term=.90a0216ad4ef,157848,32,text/html
https://www.washingtonpost.com/graphics/politics/how-aca-replacement-compares/,97527,187,text/html
https://www.washingtonpost.com/powerpost/obamacare-revision-clears-first-hurdle-in-house-committee-early-thursday/2017/03/09/579586b4-04c2-11e7-b9fa-ed727b644a0b_story.html?utm_term=.b365c92882b0,163586,30,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/03/10/the-gops-obamacare-replacement-is-looking-like-a-bunch-of-broken-trump-promises/?tid=pm_pop&utm_term=.a012a3acb908,164859,42,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/03/09/gop-health-care-bill-would-drop-mental-health-coverage-mandate-covering-1-3-million-americans/?hpid=hp_rhp-top-table-main_acatreatment-745a%3Ahomepage%2Fstory&utm_term=.a71ba0d2e7b5,163141,37,text/html
https://www.washingtonpost.com/powerpost/conservative-groups-and-lawmakers-demanding-full-repeal-could-derail-obamacare-rollback/2017/03/02/0bf3f1a0-feaa-11e6-8ebe-6e0dbe4f2bca_story.html?utm_term=.7169df8842d8,166651,35,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/04/07/epa-staffer-leaves-with-a-bang-blasting-agency-policies-under-trump/?tid=a_inl&utm_term=.b72ead3551e0,159841,33,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/08/01/epa-doing-the-right-thing-is-not-possible-under-trump-says-resigning-official/?utm_term=.f7f2bf51d18c,161967,36,text/html
https://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/08/22/is-trump-making-the-political-environment-for-top-civil-servants-worse/,47645,44,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/08/01/epa-doing-the-right-thing-is-not-possible-under-trump-says-resigning-official/?utm_term=.ac16917da4c6,161967,36,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/07/25/has-trump-sidelined-restricted-government-scientists-yes/?tid=a_inl&utm_term=.b2f6d4bb55f1,159515,34,text/html
https://www.washingtonpost.com/news/the-fix/wp/2014/08/28/nation-distracted-by-presidents-tan-suit/?tid=a_inl-amp,165126,65,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/09/21/independence-movements-in-catalonia-and-iraqi-kurdistan-face-the-point-of-no-return/?utm_term=.439c817612f2,162874,50,text/html
https://www.washingtonpost.com/news/monkey-cage/wp/2017/09/19/5-things-to-know-about-the-referendum-in-iraqi-kurdistan/?utm_term=.3eaafbe85918,164513,57,text/html
https://www.washingtonpost.com/amphtml/news/monkey-cage/wp/2017/09/23/kurdistan-and-catalonia-are-voting-on-independence-heres-what-we-know-about-secessionist-groups/,48235,46,text/html
https://www.washingtonpost.com/world/national-security/fbi-director-tech-companies-should-be-required-to-make-devices-wire-tap-friendly/2014/10/16/93244408-555c-11e4-892e-602188e70e9c_story.html,156919,28,text/html
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/05/02/adam-jones-gets-ovation-at-fenway-park-after-racial-taunts-in-previous-game/?tid=pm_sports_pop&utm_term=.08c3326705a0,168543,50,text/html
https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/05/04/red-sox-permanently-ban-fan-who-allegedly-used-racial-slur-at-fenway-park/,46384,45,text/html
https://www.washingtonpost.com/news/early-lead/wp/2017/05/03/red-sox-fans-reject-michael-wilbons-suggestion-to-ban-them-from-fenway-after-racist-remarks/?utm_term=.5433f9a83024,162128,36,text/html
